source,Region,Key,item_code,display_name,Markup/gkm,KVI,category,sub_category,leaf_category,PRODUCT TYPE,brand,Unit wt,Total_Inventory,Last_90day_qty_Sold,Last_90day_Sale,Last90daysale_stores_cnt,latest_MRP,CP,latest_selling,gm%,Guardrail LOWER,GUARDRAIL HIGHER,SATELLITE LOW,SATELLITE HIGH
STPLS,WB,WB16429,16429,Sunrise Pure Chana Masala 50 g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,CHANA/CHHOLE MASALA,Sunrise,0.05,335,713,31487,77,47,35,45,22%,22%,25%,,
STPLS,WB,WB2567,2567,Sunrise Pure Chicken Curry Masala 50g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,CHICKEN MASALA,Sunrise,0.05,343,1250,57509,77,51,38,48,21%,22%,25%,,
STPLS,WB,WB14135,14135,Sunrise Pure Cumin Powder 50g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,JEERA POWDER,Sunrise,0.05,957,23605,852718,79,38,28,36,22%,22%,25%,,
STPLS,WB,WB29208,29208,Sunrise Pure Fennel Saunf 50g,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,SOUFF BIG,Sunrise,0.05,300,1608,62231,78,40,30,38,21%,22%,25%,,
STPLS,WB,WB15649,15649,Sunrise Pure Fenugreek Methi 50g,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,METHI SEEDS,Sunrise,0.05,325,1411,16486,79,12,9,12,25%,22%,25%,,
STPLS,WB,WB3321,3321,Sunrise Pure Fish Curry Masala 50g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,FISH MASALA,Sunrise,0.05,271,365,17981,73,51,38,48,21%,22%,25%,,
STPLS,WB,WB28122,28122,Sunrise Pure Haldi Powder 200g,GKM Based,KVI,Masalas & Spices,Straight Powder,Powdered Spices,TURMERIC POWDER,Sunrise,0.2,759,12407,846547,79,78,59,74,20%,22%,25%,,
STPLS,WB,WB14126,14126,Sunrise Pure Jeera Whole Spice 50g,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,JEERA WHOLE,Sunrise,0.05,364,2964,106381,79,33,25,31,19%,22%,25%,,
STPLS,WB,WB32956,32956,Sunrise Pure Kasuri Methi 25g Box,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,KASURI METHI,Sunrise,0.025,383,1990,52816,78,27,20,27,26%,22%,25%,,
STPLS,WB,WB15634,15634,Sunrise Pure Lal Mirch Powder 50g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,CHILLI POWDER,Sunrise,0.05,450,12948,352766,79,24,20,24,17%,22%,25%,,
STPLS,WB,WB17444,17444,Sunrise Pure Masala Paneer Butter 50g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,PANEER MASALA,Sunrise,0.05,233,391,19939,70,54,40,51,22%,22%,25%,,
STPLS,WB,WB43115,43115,Sunrise Pure Mustard & Poppy Seed Powder 50g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,MIX MASALA,Sunrise,0.05,202,904,69869,78,80,60,76,21%,22%,25%,,
STPLS,WB,WB16308,16308,Sunrise Pure Mustard Powder 35g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,MUSTARD POWDER,Sunrise,0.035,337,4230,61977,79,15,11,15,27%,22%,25%,,
STPLS,WB,WB23224,23224,Sunrise Pure Mustard Sarso Yellow 50g,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,MUSTRAD YELLOW,Sunrise,0.05,255,2146,29340,79,14,11,14,21%,22%,25%,,
STPLS,WB,WB14085,14085,Sunrise Pure Panch Foron Whole Spice 50g,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,PANCH PHORAN,Sunrise,0.05,419,3830,108354,78,30,22,28,21%,22%,25%,,
STPLS,WB,WB28126,28126,Sunrise Pure Poppy Seed Posta 50g,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,POSTA,Sunrise,0.05,177,2441,351312,78,150,112,150,25%,22%,25%,,
STPLS,WB,WB17433,17433,Sunrise Pure Powder Kashmiri Mirch 50g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,KASHMIRI CHILLI POWDER,Sunrise,0.05,345,4095,276122,79,70,53,70,24%,22%,25%,,
STPLS,WB,WB30791,30791,Sunrise Pure Sabji Masala 50g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,KITCHEN KING/SABJI MASALA,Sunrise,0.05,276,857,32639,74,41,31,39,21%,22%,25%,,
STPLS,WB,WB3041,3041,Sunrise Pure Tadka Masala 50g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,TADKA MASALA,Sunrise,0.05,268,738,34040,78,49,36,47,23%,22%,25%,,
STPLS,WB,WB16376,16376,Sunrise Pure Turmeric Powder 100g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,TURMERIC POWDER,Sunrise,0.1,100,18234,660325,79,38,28,36,22%,22%,25%,,
STPLS,WB,WB71800,71800,Suresh Masale Chilli Powder 100g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,CHILLI POWDER,Suresh Masale,0.1,7,37,1957,11,55,39,52,25%,30%,35%,,
STPLS,WB,WB71801,71801,Suresh Masale Finest Quality Turmeric Powder 100g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,TURMERIC POWDER,Suresh Masale,0.1,2,17,652,5,40,28,38,26%,30%,35%,,
STPLS,WB,WB71229,71229,Suresh Masale Garam Masala 50g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,GARAM MASALA POWDER,Suresh Masale,0.05,7,13,384,5,31,22,29.5,25%,30%,35%,,
STPLS,WB,WB71481,71481,Suresh Masale Kasuri Methi 50g,GKM Based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,KASURI METHI,Suresh Masale,0.05,21,32,1556,15,50,35,48,27%,30%,35%,,
STPLS,WB,WB13554,13554,Tata Garam Masala 100g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,GARAM MASALA POWDER,Tata Sampann,0.1,177,374,39071,72,105,76,100,24%,22%,25%,,
STPLS,WB,WB2572,2572,Tata Sampann Chicken Masala 100g,GKM Based,NON KVI,Masalas & Spices,Blended Masala,Ready Masala,CHICKEN MASALA,Tata Sampann,0.1,134,108,8993,48,97,70,92,24%,22%,25%,,
STPLS,WB,WB2520,2520,Tata Sampann Chilli Powder 100g,cost based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,CHILLI POWDER,Tata Sampann,0.1,26,94,5452,45,58,42,59,29%,22%,25%,,
STPLS,WB,WB16816,16816,Tata Sampann Chilli Powder 200g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,CHILLI POWDER,Tata Sampann,0.2,69,109,10866,45,116,84,110,24%,22%,25%,,
STPLS,WB,WB3323,3323,Tata Sampann Coriander Powder 100g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,CORIANDER POWDER,Tata Sampann,0.1,239,378,16254,69,43,31,43,28%,22%,25%,,
STPLS,WB,WB2578,2578,Tata Sampann Turmeric Powder Masala 100g,GKM Based,NON KVI,Masalas & Spices,Straight Powder,Powdered Spices,TURMERIC POWDER,Tata Sampann,0.1,676,1943,93260,79,48,35,48,27%,22%,25%,,
STPLS,WB,WB16232,16232,Tezz Patta 50g,cost based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,TEJPATTA,ASM,0.05,258,3077,44671,71,19,11,15,27%,30%,35%,,
STPLS,WB,WB790,790,Til Black Seseme Black 100g,cost based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,Til Black,ASM,0.1,355,1173,56990,77,59,39,50,22%,25%,30%,,
STPLS,WB,WB791,791,Til Black Seseme Black 250g,cost based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,Til Black,ASM,0.25,431,84,9253,36,119,97,99,2%,20%,25%,,
STPLS,WB,WB793,793,Til Safed Sesame White 100g,cost based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,Til White,ASM,0.1,261,6777,164322,79,29,16,25,36%,35%,40%,,
STPLS,WB,WB794,794,Til Safed Sesame White 250g,cost based,NON KVI,Masalas & Spices,Whole Spices,Whole Spices,Til White,ASM,0.25,7,1173,58391,66,49,41,42,2%,20%,25%,,
STPLS,CG,CG67659,67659,Abis Gold Refined Soyabean Oil | 4L | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Abis,4,103,266,180480,32,910,665,715,7%,4%,6%,,
STPLS,CG,CG67658,67658,Abis Gold Refined Soyabean Oil | 800g | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Abis,0.8,537,1954,255689,33,180,128,137,7%,4%,6%,5%,7%
STPLS,CG,CG18367,18367,Amul Cow Ghee 1 Ltr Tetra Pack,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Amul,1,161,958,585977,33,645,590,614,4%,4%,6%,5%,7%
STPLS,CG,CG9972,9972,Amul Cow Ghee 200ml Jar,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Amul,0.2,10,1533,206105,31,135,124,135,8%,8%,9%,,
STPLS,CG,CG85877,85877,Amul Cow Ghee 500ml Jar,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Amul,0.5,373,1666,539982,33,325,297,316,6%,6%,7%,,
STPLS,CG,CG874,874,Amul Cow Ghee Tin 1 Ltr,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Amul,1,22,400,251664,31,645,590,625,6%,4%,6%,5%,7%
STPLS,CG,CG927,927,Amul Pure Ghee 1 Ltr Tetra,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Pure Ghee,Pure Ghee,Amul,1,69,1075,628130,33,610,558,583,4%,4%,6%,5%,7%
STPLS,CG,CG13751,13751,Anik Ghee 100ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Pure Ghee,Pure Ghee,Anik,0.1,389,654,50879,33,78,68,78,13%,10%,12%,,
STPLS,CG,CG11648,11648,Anik Ghee 200ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Pure Ghee,Pure Ghee,Anik,0.2,427,680,98507,32,153,132,145,9%,10%,12%,,
STPLS,CG,CG952,952,Anik Ghee 500ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Pure Ghee,Pure Ghee,Anik,0.5,230,529,184348,33,378,338,360,6%,7%,9%,,
STPLS,CG,CG951,951,Anik Ghee Tetra Pack 1 Ltr,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Pure Ghee,Pure Ghee,Anik,1,157,361,246599,33,740,663,719,8%,6%,8%,7%,9%
STPLS,CG,CG2718,2718,Dalda The Original Vanaspati | 893g | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Vanaspati,Vanaspati,Dalda,1,352,964,159130,32,195,153,165,7%,6%,8%,7%,9%
STPLS,CG,CG73772,73772,Dhara Filtered Groundnut Oil 1 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Other Edible Oil,Groundnut Oil,Groundnut Oil,Dhara,1,812,4279,830145,33,240,195,204,4%,8%,10%,9%,11%
STPLS,CG,CG1518,1518,Dhara Health Refined Sunflower Oil | 840g | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oil,Sunflower Oil,Dhara,0.84,476,1883,317617,33,195,169,178,5%,4%,6%,5%,7%
STPLS,CG,CG10696,10696,Dhara Kachi Ghani Mustard Oil 1 Ltr Pouch,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Dhara,1,1529,9474,1650547,33,230,161,177,9%,4%,6%,5%,7%
STPLS,CG,CG46767,46767,Dhara Refined Soyabean Oil Lite - 750g,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Dhara,0.84,598,1952,271203,33,180,143,155,8%,4%,6%,5%,7%
STPLS,CG,CG2702,2702,Engine Kachi Ghani Mustard Oil 1 Ltr Bottle,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Engine,1,926,2053,412008,33,254,190,201,5%,4%,6%,5%,7%
STPLS,CG,CG2699,2699,Engine Kachi Ghani Mustard Oil 1 Ltr Pouch,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Engine,1,1158,2209,439601,33,250,186,200,7%,4%,6%,5%,7%
STPLS,CG,CG103721,103721,Figaro Extra Light | 1 L | Pack of 1,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Figaro,1,106,52,49379,19,1899,874,950,8%,10%,12%,,
STPLS,CG,CG69302,69302,Figaro Extra Virgin Olive Oil - 250ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Figaro,0.25,82,40,15510,22,599,349,369,5%,18%,20%,,
STPLS,CG,CG14566,14566,Figaro Olive Oil 100ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Figaro,0.1,47,205,40445,30,225,167,204,18%,18%,20%,,
STPLS,CG,CG2691,2691,Figaro Spanish Brand Olive Oil 200ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Figaro,0.2,39,126,43821,31,399,294,372,21%,18%,20%,,
STPLS,CG,CG2690,2690,Figaro Spanish Brand Olive Oil 500ml Tin,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Figaro,0.5,141,54,40791,24,939,689,789,13%,14%,16%,,
STPLS,CG,CG69682,69682,Fortune Filtered Groundnut Oil | 870g | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Other Edible Oil,Groundnut Oil,Groundnut Oil,Fortune,0.87,898,2342,438026,33,240,180,199,10%,8%,10%,9%,11%
STPLS,CG,CG37248,37248,Fortune Kachi Ghani Pure Mustard Oil Jar 5 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Fortune,5,154,605,568547,33,1085,880,937,6%,4%,6%,5%,7%
STPLS,CG,CG69716,69716,Fortune Plus Soya Health Refined Soyabean Oil 5 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Fortune,5,324,1558,1196938,33,935,775,799,3%,4%,6%,5%,7%
STPLS,CG,CG2694,2694,Fortune Refined Sunflower Oil | 800g | Pack of 1,cost based,Super KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oil,Sunflower Oil,Fortune,0.8,2887,16915,2643434,33,195,159,167,5%,0%,5%,5%,7%
STPLS,CG,CG79397,79397,Fortune Pure Kachhi Ghani Mustard Oil Pet Bottle 500ml,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Fortune,0.5,724,2840,278422,33,119,89,99,10%,8%,10%,,
STPLS,CG,CG69683,69683,Fortune Refined Rice Bran Oil 5 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Rice Bran Oil,Rice Bran Oil,Fortune,5,227,633,505860,33,1025,775,799,3%,4%,6%,,
STPLS,CG,CG2693,2693,Fortune Refined Sunflower Oil - 4.35 Kg,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oil,Sunflower Oil,Fortune,5,325,843,727501,33,1055,875,905,3%,4%,6%,5%,7%
STPLS,CG,CG76848,76848,Fortune Soya Plus Oil | 840g Pouch | Pack of 1,cost based,Super KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Fortune,0.84,3316,21368,2846556,33,155,137,141,3%,0%,5%,5%,7%
STPLS,CG,CG10015,10015,Kings Soyabean Oil Pouch | 750g | Pack of 1,cost based,Super KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,King's,0.75,5944,67279,7932461,33,150,122,128,5%,0%,5%,5%,7%
STPLS,CG,CG8290,8290,Fortune Soya Health Soyabean Oil 15 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Fortune,15,141,1175,2500249,33,2750,2080,2250,8%,2%,4%,3%,5%
STPLS,CG,CG68173,68173,Kirti Gold Refined Soyabean Oil 1Ltr,cost based,Super KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Kirti Gold,1,560,10953,1582108,33,180,147,151,3%,0%,5%,5%,7%
STPLS,CG,CG72024,72024,Fortune Sun Lite Refined Sunflower Oil Tin - 13 Kg,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oil,Sunflower Oil,Fortune,15,261,695,1648973,33,2950,2380,2590,8%,2%,4%,3%,5%
STPLS,CG,CG4774,4774,Gowardhan Cow Ghee Jar - 500ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Gowardhan,0.5,228,679,262051,32,430,378,407,7%,7%,9%,,
STPLS,CG,CG2427,2427,Gowardhan Cow Ghee Jar 1 Ltr,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Gowardhan,1,155,310,230773,32,830,730,758,4%,6%,8%,7%,9%
STPLS,CG,CG2428,2428,Gowardhan Pure Ghee Tetra Pack 1 Ltr,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Pure Ghee,Pure Ghee,Gowardhan,1,93,316,229316,32,810,713,749,5%,6%,8%,7%,9%
STPLS,CG,CG28473,28473,Hareli Refined Rice Bran Oil 1 Ltr,cost based,KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Rice Bran Oil,Rice Bran Oil,Hareli,1,773,14671,2010081,33,175,135,145,7%,4%,5%,4%,6%
STPLS,CG,CG67669,67669,Hareli Refined Rice Bran Oil 15 kg,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Rice Bran Oil,Rice Bran Oil,Hareli,15,19,142,323191,18,2700,2200,2319,5%,2%,4%,,
STPLS,CG,CG70225,70225,Kamal Physically Refined Rice Bran Oil 1 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Rice Bran Oil,Rice Bran Oil,Kamal,1,979,7334,994558,33,165,138,140,1%,3%,5%,4%,6%
STPLS,CG,CG104080,104080,Kapiva A2 Desi Ghee | 500ml | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Pure Ghee,Pure Ghee,Kapiva,0.5,221,191,134004,31,1405,1012,702,-44%,18%,20%,,
STPLS,CG,CG74017,74017,Kapiva Kerala Virgin Coconut Oil - 250ml,cost based,NON KVI,"Oil, Ghee & Vanaspati",Other Edible Oil,Coconut Oil,Coconut Oil,Kapiva,0.25,47,161,37030,29,279,201,230,13%,18%,20%,,
STPLS,CG,CG81801,81801,Kapiva Pure Food Organic Cow Ghee - 500ml,cost based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Kapiva,0.5,41,185,69705,29,749,539,375,-44%,18%,20%,,
STPLS,CG,CG104079,104079,Kapiva Pure Foods Organic Cow Ghee | 1L | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Kapiva,1,8,27,18903,10,1499,1012,702,-44%,14%,16%,,
STPLS,CG,CG93413,93413,King's Refined Soyabean Oil 15 Kg,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,King's,15,166,547,1276140,30,2735,2315,2540,9%,2%,4%,3%,5%
STPLS,JH,JH103784,103784,Fortune Soya Health Refined Soyabean Oil | 750g | Pack of 1,cost based,KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Fortune,0.75,15841,52835,6900538,74,155,135,137,1%,4%,5%,,
STPLS,CG,CG77869,77869,Kirti Gold Refined Soyabean Oil 15 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Kirti Gold,15,212,256,548173,15,2750,2135,2381,10%,2%,4%,2%,4%
STPLS,JH,JH2698,2698,Hathi Kacchi Ghani Mustard Oil 1 Ltr,cost based,Super KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Hathi Brand,1,18697,92382,15465179,74,270,158,167,5%,4%,5%,,
STPLS,CG,CG69934,69934,Kirti Gold Sunflower Oil 1 Ltr Pouch,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oil,Sunflower Oil,Kirti Gold,1,279,1642,270832,32,210,171,179,4%,4%,6%,5%,7%
STPLS,CG,CG68178,68178,Lal Gulab Mustard Oil 1 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Lal Gulab,1,1131,4725,917936,33,215,179,196,9%,4%,6%,5%,7%
STPLS,CG,CG72026,72026,Lal Gulab Mustard Oil 200ml,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Lal Gulab,0.2,295,2892,133017,33,52,39,46,15%,14%,16%,,
STPLS,CG,CG68179,68179,Lal Gulab Mustard Oil 500ml,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Lal Gulab,0.5,605,1688,173864,33,118,92,103,11%,8%,10%,,
STPLS,CG,CG10017,10017,Mahakosh Soyabean Oil | 750g | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oil,Soyabean Oil,Mahakosh,0.75,547,6042,731080,33,155,119,126,6%,4%,6%,5%,7%
STPLS,CG,CG14736,14736,Oleev Active Olive Oil 1 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Oleev Active,1,106,479,124283,33,255,231,255,9%,8%,10%,9%,11%
STPLS,CG,CG81654,81654,Organic Tattva Mustard Oil 910g,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Other Edible Oil,Organic Oil,Organic Mustard Oil,Organic Tattva,0.91,131,150,47320,27,349,262,280,6%,14%,16%,,
STPLS,CG,CG81653,81653,Organic Tattva Sunflower Unrefined Oil | 910g | Pack of 1,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Other Edible Oil,Organic Oil,Organic Sunflower Oil,Organic Tattva,0.91,6,3,1527,3,599,449,569,21%,14%,16%,,
STPLS,CG,CG4393,4393,Patanjali Cow Ghee 1 Ltr,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Patanjali,1,186,350,271616,32,800,736,795,7%,6%,8%,7%,9%
STPLS,CG,CG2432,2432,Patanjali Cow Ghee 500ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Patanjali,0.5,237,522,216994,33,425,391,419,7%,6%,8%,,
STPLS,CG,CG2433,2433,Patanjali Cows Ghee 200ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Patanjali,0.2,267,513,90307,33,178,164,178,8%,7%,8%,,
STPLS,CG,CG13625,13625,Patanjali Fortified Mustard Oil 1 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Patanjali,1,818,2589,516500,33,210,189,201,6%,5%,7%,6%,8%
STPLS,CG,CG104387,104387,Pure Nutrition Cold pressed Virgin olive oil 250 ml Pet Bottle,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Pure Nutrition,0.25,131,38,8550,18,450,191,225,15%,18%,20%,,
STPLS,CG,CG104388,104388,Pure Nutrition Pomace Olive Oil 1000 ml,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Pure Nutrition,1,159,11,6599,10,1199,510,600,15%,10%,12%,,
STPLS,CG,CG104389,104389,Pure Nutrition Pomace Olive Oil 2000 ml,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Pure Nutrition,2,86,28,27399,14,1999,850,1000,15%,10%,12%,,
STPLS,CG,CG104386,104386,Pure Nutrition Virgin Olive Oil 500 ml Pet Bottle,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Olive Oils,Olive Oils,Pure Nutrition,0.5,153,20,8927,14,899,382,450,15%,14%,16%,,
STPLS,CG,CG81575,81575,Saffola Active Health Losorb Refined Oil | 850g | Pack of 1,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Blended Oil,Blended Oil,Saffola,0.85,1248,3958,564911,33,187,148,159,7%,4%,6%,5%,7%
STPLS,CG,CG12090,12090,Saffola Gold Blended Edible Vegetable Oil 5 Ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Blended Oil,Blended Oil,Saffola,5,150,458,512356,32,1230,1136,1182,4%,2%,4%,3%,5%
STPLS,CG,CG12888,12888,Saffola Gold Multi Source Edible Oil 1 ltr,cost based,NON KVI,"Oil, Ghee & Vanaspati",Health Oil,Blended Oil,Blended Oil,Saffola,1,1299,2481,465485,33,205,189,195,3%,4%,6%,5%,7%
STPLS,CG,CG2708,2708,Saloni Kachchi Ghani Agmark Mustard Oil 500ml Pouch,cost based,NON KVI,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Mustard Oil,Saloni,0.5,13,20,1800,3,101,81,90,10%,8%,10%,,
STPLS,CG,CG72364,72364,Vachan Pure Cow Ghee 1 Ltr,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Vachan,1,381,1254,808584,33,799,688,741,7%,6%,8%,7%,9%
STPLS,CG,CG72365,72365,Vachan Pure Cow Ghee 100ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Vachan,0.1,309,993,79558,33,93,81,91,11%,10%,12%,,
STPLS,CG,CG72366,72366,Vachan Pure Cow Ghee 200ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Vachan,0.2,389,1201,169157,33,169,147,162,9%,10%,12%,,
STPLS,CG,CG70848,70848,Vachan Pure Cow Ghee 500ml,GKM Based,NON KVI,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Cow Ghee,Vachan,0.5,351,1209,399750,33,404,348,379,8%,7%,9%,,
