source,state,item_code,map_value,map_type,map_source,display_name,kvi_tag,mrp,current_sp
FMCGNF,CG,104977,0.3,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,13769,18.91,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,103821,14.1,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3242,392.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,90513,43.1,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,2532,39.75,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,27653,17.35,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4639,16.38,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,760,72.34,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,5099,33.19,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104980,0.3,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,10657,78.75,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,89794,7.7,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96869,27.52,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,10552,33.46,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,9911,19.62,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,1047,23.04,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,34759,21.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96845,78.05,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,28473,120.67,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,23407,38.07,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,75588,72.31,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,8279,240.28,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,2542,16.39,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,23249,15.6,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,4170,44.09,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,1054,29.82,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,12824,232.33,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,95036,14.28,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,13187,68.9,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,703,43.45,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,11732,46.44,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,94224,261.09,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,104629,123.81,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,4499,8.47,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,82110,3.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,97925,302.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,35221,7.77,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,11578,40.54,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,85003,39.05,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,729,33.27,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,104460,14.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3278,100.24,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,703,51.31,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,89008,21.4,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,4139,55.54,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,69903,8.68,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,8592,17.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,3810,112.97,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,4102,25.16,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,34490,593.33,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,43502,144.65,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4338,89.2,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,10620,26.15,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,10290,16.38,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,3202,78.48,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,3673,105.51,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,78119,11.18,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,86905,83.33,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,79794,133.75,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,4137,34.45,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,102269,43.72,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,898,16.38,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,3259,32.74,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,30322,98.67,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,27554,7.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,95660,71.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3207,7.57,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,104075,31.39,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,72019,185.71,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,13786,36.16,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,67143,22.95,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,30404,48.34,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,46933,10.17,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,78762,37.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,1342,12.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,104296,41.01,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4676,13.38,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,67206,183.65,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,1355,17.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,4834,28.67,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,100443,57.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,1094,34.07,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,16337,16.37,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,86409,79.79,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,3082,198.73,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,10971,35.1,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3274,21.6,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,902,8.57,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,4637,16.38,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,3029,98.31,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,96527,8,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,22383,25.72,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4853,7.74,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,100665,144.37,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3180,25.69,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,77843,157.09,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,68555,34.51,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,100962,2.36,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,11494,3.6,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104122,23.14,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,95468,88.21,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,13057,76.63,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,11731,20.57,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95036,14.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,103047,134.24,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96128,63.06,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,11947,44.27,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,12528,33.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,12411,72.64,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,8061,58.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,103201,12.97,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104298,124.24,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,8346,12.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1076,38.55,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,14483,89.25,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104349,7.15,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,104139,134.14,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,4114,100.12,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,90023,98.37,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96876,14.35,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,12092,104.83,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,4803,7.37,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,11546,21,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4632,8.19,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,11648,131.41,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,76793,49.78,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,891,29.67,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,102472,42.04,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,903,12.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,16429,33.57,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,689,51.44,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,82332,14.09,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,3832,116.82,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1507,37.19,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,1060,8.68,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,8112,21.78,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4499,7.41,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,3321,36.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95270,36,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1031,28.33,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,2869,41.39,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,871,92.83,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,95432,9.32,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,103539,366.19,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,12854,242.51,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,67866,329.1,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,95040,28.57,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,12635,240.32,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3049,70.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95374,258.13,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,16200,204.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,10289,16.38,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95842,41.71,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,3205,35.58,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95790,800.95,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,100495,26,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,69697,66.66,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,1206,145.42,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,17963,84.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,12906,175.14,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,CG,903,12.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,71445,48,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,11827,68,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,70810,167.97,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,97403,41.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,14223,41.14,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,4993,111.96,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,4927,60,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,84718,24.1,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104788,37.76,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,104567,12.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,3250,178.39,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,4277,69.64,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,669,21.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,14213,46.31,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,72490,38.1,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,10937,9,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,101111,45.09,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,104153,57.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,76733,22.01,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95,42.4,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96144,70.28,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95367,87.4,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,775,21.49,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,943,8.79,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,75584,104.2,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3230,189.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3309,55.03,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,8580,47.08,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,102479,19.49,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,9878,169.67,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,11719,60.42,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,15806,71.82,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,2924,261.28,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,95034,14.28,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,23670,359.92,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,1272,8.66,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,733,7.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,79802,149.52,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,10847,23.81,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,99788,41.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95653,128.57,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4668,16.37,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104118,41.9,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,95658,35.71,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,775,23.12,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,692,47.98,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1245,25.97,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104845,0,warehouse_map_ex_gst,NA,,,,
FMCGNF,CG,838,59.64,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3649,33.51,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,12888,180.17,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,73772,178.54,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,97923,302.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,97235,52.35,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,68664,20.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,12872,160.16,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,104781,19.05,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,97234,52.52,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,10726,55.69,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,2714,129.51,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,CG,8346,12.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,76733,28.06,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,4327,6.84,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,14320,63.57,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,13730,14.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,8539,29.15,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95909,120.26,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,42336,64.88,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,97074,75.07,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,2498,37.07,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,90996,45.81,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,97834,26,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,33035,34.28,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,78119,11.18,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,2828,253.31,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,747,42.97,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,1241,43.22,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,78652,242.37,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,87054,20.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96527,8,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,8509,26.79,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,13639,161.32,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,96774,24.78,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,68181,30.86,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,85722,111.49,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,WB,5076,135.25,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,3180,26.07,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,10376,29.79,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,12323,62.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1518,151.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,14235,41.18,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,3053,142.48,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,71094,132.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,13610,161.94,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,82332,15,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,4335,140.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,70881,97.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,104398,25,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,876,134.4,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,3672,365.46,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,70602,64.29,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,2596,32.52,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3596,50.42,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,104815,59.05,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,68913,62.66,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,43150,80,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,11494,3.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,95368,40.96,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,46872,27.83,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,2611,121.77,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96336,31.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,93839,16.67,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,90028,36.68,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,96160,48.29,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,912,66.95,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,2604,80.89,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,97503,10.96,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,100459,66.57,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,4173,45.61,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,12588,4.45,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,3579,78.39,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1307,27.49,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,12740,64.41,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,3198,61.3,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1562,52.91,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,102071,97.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,690,94.92,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,8327,71.51,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,745,45.43,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,68281,85.52,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,102472,42.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,2745,36.02,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,5029,185.51,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,88334,15.24,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,67895,64.63,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,4929,7.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,71544,63.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1099,38.26,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,104156,60,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,16818,55.71,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,97652,36,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,715,53.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,11690,48.9,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,2889,162.86,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,836,8.07,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,101115,65.85,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,JH,709,233.24,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,10282,8.17,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,805,53.32,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,CG,11090,45.06,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,2713,155.66,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,99284,23,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,2649,18.14,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,JH,1268,83.32,warehouse_map_ex_gst,MAP_DIRECT,,,,
FMCGNF,WB,32987,69.24,warehouse_map_ex_gst,MAP_BACKFILL,,,,
FMCGNF,CG,95315,30.5,warehouse_map_ex_gst,MAP_DIRECT,,,,
