source,Key,State,Marketed By,Brand,Item Code,Item Name,System MRP,MRP by Vendor,GKM (TOT Margin),GRN Margin,April invoice Landing,April Offer %,April Offer Rs.,April Final Landing,Promo Type,Category,Sub Category,Leaf Category,Apr 26 invoice Landing,Apr 26 Offer %,Apr 26 Offer Rs.,Apr 26 Final Landing,Offer Link,On Pack Selling Price,KEY,STATE,item_code,item_name,master_category,category,sub_category,tez_store_id,store_name,city,state,business_type,offer_creation_date,offer_id,group_id,campaign_name,title,offer_code,display_name,type,channel,offer_start,offer_end,offer_amountreward,offer_percentagereward,MRP,OFFER VALUE,FINAL SP WITH OFFER
FMCGF,JH43513,JH,Bagrrys India,Bagrrys,43513,Bagrrys White Oats 1 Kg,,220,20%,35.91%,176,15.91%,35,141,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH80359,JH,Bagrrys India,Bagrrys,80359,Bagrrys Fruit & Nut Muesli With Cranberries 750g,,480,20%,43.33%,384,23.33%,111.98,272.02,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH80599,JH,Bagrrys India,Bagrrys,80599,Bagrrys Corn Flakes Plus Original Healthier 475g,,182,20%,25.27%,145.6,5.27%,9.59,136.01,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96879,JH,Bagrrys India,Bagrrys,96879,Bagrrys Fruit N Fibre Mixed Fruit Muesli With Almonds & Raisins 500g,,342,20%,30.91%,273.6,10.91%,37.31,236.29,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH80357,JH,Bagrrys India,Bagrrys,80357,Bagrrys Whey Protein Almonds & Oats Protein Muesli 500g,,399,20%,28.85%,319.2,8.85%,35.31,283.89,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH17425,JH,CG Food India,Wai Wai,17425,WAI WAI ORIENTAL HAKKA VEG NOODLES 160G,,50,21%,55.00%,39.5,34.00%,17,22.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH71301,JH,CG Food India,Wai Wai,71301,WAI WAI ORIENTAL HAKKA EEG NOODLES 160G,,50,21%,55.00%,39.5,34.00%,17,22.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH95486,JH,CG Food India,Wai Wai,95486,WAI WAI RTE VEG NOODLES PACK 6IN1 420G,,90,21%,24.94%,71.1,3.94%,3.55,67.55,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH95487,JH,CG Food India,Wai Wai,95487,WAI WAI RTE CHICKEN NOODLES 6IN1 420G,,90,21%,24.94%,71.1,3.94%,3.55,67.55,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH70559,JH,CG Food India,Wai Wai,70559,WAI WAI READY TO EAT CHICKEN CUP NOODLES 70G,,55,21%,55.00%,43.45,34.00%,18.7,24.75,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH71302,JH,CG Food India,Wai Wai,71302,WAI WAI READY TO EAT VEG CUP NOODLES 70G,,55,21%,55.00%,43.45,34.00%,18.7,24.75,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH71827,JH,CG Food India,Wai Wai,71827,WAI WAI X-PRESS NOODLES MASTI MASALA PACK OF 6IN1 300G,,104,21%,55.00%,82.16,34.00%,35.36,46.8,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH16612,JH,CG Food India,Wai Wai,16612,WAI WAI X-PRESS MASALA DELIGHT PACK OF 6IN1 300G,,104,21%,55.00%,82.16,34.00%,35.36,46.8,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH16818,JH,CG Food India,Wai Wai,16818,WAI WAI X-PRESS NOODLES MASALA DELIGHT JUMBO 8IN1 400G,,130,21%,55.00%,102.7,34.00%,44.2,58.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH95489,JH,CG Food India,Wai Wai,95489,WAI WAI XPRESS MASTI MASALA JUMBO 8IN1 400G,,130,21%,55.00%,102.7,34.00%,44.2,58.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH95488,JH,CG Food India,Wai Wai,95488,WAI WAI ATTA NDLS 5IN1 VEG350G,,160,21%,55.00%,126.4,34.00%,54.4,72,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3215,JH,Natural Consumer Care,DIZZLE,3215,Dizzle Satrangi Mix 200g,,140,30.00%,45.00%,98,15.00%,21,77,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104721,JH,Natural Consumer Care,DIZZLE,104721,Dizzle Mitha Pan 150g,,130,30.00%,45.00%,91,15.00%,19.5,71.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104722,JH,Natural Consumer Care,DIZZLE,104722,Dizzle Shahi Sonff Mix 180g,,150,30.00%,45.00%,105,15.00%,22.5,82.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104723,JH,Natural Consumer Care,DIZZLE,104723,Dizzle Jhilmil Mix 160g,,265,30.00%,45.00%,185.5,15.00%,39.75,145.75,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104724,JH,Natural Consumer Care,DIZZLE,104724,Dizzle Anardana Goli 210g,,130,30.00%,45.00%,91,15.00%,19.5,71.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104725,JH,Natural Consumer Care,DIZZLE,104725,Dizzle Heeng Ki Tikiya 210g,,155,30.00%,45.00%,108.5,15.00%,23.25,85.25,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104609,JH,Naturo Food & fruit Products Pvt Ltd,Naturo,104609,Mango Fruit Bar Pouch 7.5g x 6 Nos,,30,25%,45.00%,22.5,20.00%,6,16.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104610,JH,Naturo Food & fruit Products Pvt Ltd,Naturo,104610,Assorted Tropical Fun Pouch 7.5g x 6 nos,,30,25%,45.00%,22.5,20.00%,6,16.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104612,JH,Naturo Food & fruit Products Pvt Ltd,Naturo,104612,Mango Blast Pouch 7.5g x 6 Nos,,30,25%,45.00%,22.5,20.00%,6,16.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104614,JH,Naturo Food & fruit Products Pvt Ltd,Naturo,104614,Guava Blast Pouch 7.5g x 6 nos,,30,25%,45.00%,22.5,20.00%,6,16.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104615,JH,Naturo Food & fruit Products Pvt Ltd,Naturo,104615,Mango Delight 70g x 12 x 15 Nos,,45,25%,45.00%,33.75,20.00%,9,24.75,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104616,JH,Naturo Food & fruit Products Pvt Ltd,Naturo,104616,Mango Fruit Bites Stand Up Pouch - 140g,,90,25%,45.00%,67.5,20.00%,18,49.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH99699,JH,Manpasand Beverages,Mango Sip,99699,Mango Sip 1200ml Pet Bottle,,85,15%,60.00%,72.25,45.00%,38.25,34,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH99700,JH,Manpasand Beverages,Mango Sip,99700,Mango Sip 600ml Pet Bottle,,35,15%,35.71%,29.75,20.71%,7.25,22.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH11487,JH,Keya Foods Pvt Ltd,Keya,11487,Keya Penne Pasta- White (400 g) -RP,,140,20%,60.00%,112,40.00%,56,56,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH30235,JH,Keya Foods Pvt Ltd,Keya,30235,Keya Elbow Pasta- White (400g)- RP,,140,20%,60.00%,112,40.00%,56,56,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96070,JH,Prabhuji india Ltd,Prabhuji,96070,ALL IN ONE 900G (12 POU),,419,15%,57.50%,356.15,42.50%,178.08,178.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96071,JH,Prabhuji india Ltd,Prabhuji,96071,JHAL CHANACHUR 900G (12 POU),,419,15%,57.50%,356.15,42.50%,178.08,178.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96068,JH,Prabhuji india Ltd,Prabhuji,96068,CHATPATTA MIXTURE 900G (12 POU),,419,15%,57.50%,356.15,42.50%,178.08,178.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH74103,JH,Prabhuji india Ltd,Prabhuji,74103,BHUJIA 900G - (12 POU),,449,15%,57.50%,381.65,42.50%,190.83,190.83,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96069,JH,Prabhuji india Ltd,Prabhuji,96069,ALOO BHUJIA 900G (12 POU),,449,15%,57.50%,381.65,42.50%,190.83,190.83,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96067,JH,Prabhuji india Ltd,Prabhuji,96067,CHANA BARFI 300G,,269,15%,57.50%,228.65,42.50%,114.33,114.33,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH12092,JH,Prabhuji india Ltd,Prabhuji,12092,GHEE BESAN LADDU 336G,,259,15%,57.50%,220.15,42.50%,110.08,110.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96072,JH,Prabhuji india Ltd,Prabhuji,96072,KHATTA MITHA 900G (12 POU),,419,15%,57.50%,356.15,42.50%,178.08,178.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3312,JH,Prabhuji india Ltd,Prabhuji,3312,ROSOGOLLA 1KG TIN,,320,15%,57.50%,272,42.50%,136,136,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH81379,JH,Prabhuji india Ltd,Prabhuji,81379,ELAICHI BESAN LADDU 12PCS BOX,,199,15%,57.50%,169.15,42.50%,84.58,84.58,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96066,JH,Prabhuji india Ltd,Prabhuji,96066,ELAICHI PATISA 300G BOX,,199,15%,57.50%,169.15,42.50%,84.58,84.58,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH4670,JH,Prabhuji india Ltd,Prabhuji,4670,SOAN PAPDI ELAICHI 400G,,205,15%,57.50%,174.25,42.50%,87.13,87.13,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3153,JH,Prabhuji india Ltd,Prabhuji,3153,JHAL CHANACHUR 400G (30 POU),,115,24%,34.90%,87.4,10.90%,12.54,74.87,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH4628,JH,Prabhuji india Ltd,Prabhuji,4628,ALL IN ONE 400G (30 POU),,115,24%,34.90%,87.4,10.90%,12.54,74.87,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3170,JH,Prabhuji india Ltd,Prabhuji,3170,CHATPATTA MIXTURE 400G (30 POU),,115,24%,34.90%,87.4,10.90%,12.54,74.87,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH46749,JH,Prabhuji india Ltd,Prabhuji,46749,JHAKAAS MIX 350G (30 POU),,199,24%,66.37%,151.24,42.37%,84.32,66.92,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH22572,JH,Prabhuji india Ltd,Prabhuji,22572,KHASTA MIXTURE 400G (30 POU),,199,24%,31.62%,151.24,7.62%,15.16,136.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH15806,JH,Prabhuji india Ltd,Prabhuji,15806,TOK JHAL MISTI 400G (30 POU),,115,24%,34.90%,87.4,10.90%,12.54,74.87,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3169,JH,Prabhuji india Ltd,Prabhuji,3169,PRABHUJI KHATTA MEETHA 400 GM,,105,24%,35.22%,79.8,11.22%,11.78,68.02,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3311,JH,Prabhuji india Ltd,Prabhuji,3311,ROSOGOLLA 500G TIN,,120,24%,27.80%,91.2,3.80%,4.56,86.64,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3161,JH,Prabhuji india Ltd,Prabhuji,3161,BHUJIA 200G (60 POU),,62,24%,32.70%,47.12,8.70%,5.39,41.73,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH15950,JH,Prabhuji india Ltd,Prabhuji,15950,ALL IN ONE 200G (60 POU),,58,24%,30.42%,44.08,6.42%,3.72,40.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH29638,JH,Prabhuji india Ltd,Prabhuji,29638,CHATPATTA MIXTURE 200G (60 POU),,58,24%,30.42%,44.08,6.42%,3.72,40.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3166,JH,Prabhuji india Ltd,Prabhuji,3166,JHAL CHANACHUR 200G (60 POU),,58,24%,30.42%,44.08,6.42%,3.72,40.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH98060,JH,Prabhuji india Ltd,Prabhuji,98060,TOK JHAL MISTI 200G (60 POU),,58,24%,30.42%,44.08,6.42%,3.72,40.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH3154,JH,Prabhuji india Ltd,Prabhuji,3154,BHUJIA 400G (30 POU),,120,24%,29.45%,91.2,5.45%,6.54,84.66,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH15993,JH,Prabhuji india Ltd,Prabhuji,15993,ALOO BHUJIA 400G (30 POU),,120,24%,29.45%,91.2,5.45%,6.54,84.66,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH14257,JH,Prabhuji india Ltd,Prabhuji,14257,MOONG DAL FRIED 200G (60 POU),,62,24%,28.90%,47.12,4.90%,3.04,44.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH14249,JH,Prabhuji india Ltd,Prabhuji,14249,PRABHUJI KHATTA MITHA 200 GM,,53,24%,32.10%,40.28,8.10%,4.29,35.99,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH98067,JH,Prabhuji india Ltd,Prabhuji,98067,MAKAI MIXTURE 200G (60 POU),,65,24%,33.65%,49.4,9.65%,6.27,43.13,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH12091,JH,Prabhuji india Ltd,Prabhuji,12091,SOAN PAPDI GHEE 400G,,189,24%,27.62%,143.64,3.62%,6.84,136.8,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH96073,JH,Prabhuji india Ltd,Prabhuji,96073,SOAN PAPDI KESAR 400 G,,189,24%,27.62%,143.64,3.62%,6.84,136.8,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH4784,JH,Prabhuji india Ltd,Prabhuji,4784,SOAN PAPDI ELACHI 200G,,70,24%,29.43%,53.2,5.43%,3.8,49.4,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102070,JH,Marino Food Products,Marino,102070,Marino Marie Crunch 300g,,40,20.00%,32.50%,32,12.50%,5,27,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102067,JH,Marino Food Products,Marino,102067,Marino Butter Delite Biscuits 300g,,45,20.00%,33.33%,36,13.33%,6,30,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102061,JH,Marino Food Products,Marino,102061,Marino Milk Delite Biscuits 500g,,100,7.50%,57.50%,92.5,50.00%,50,42.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102062,JH,Marino Food Products,Marino,102062,Marino Elaichi Bite 300g,,40,20.00%,32.50%,32,12.50%,5,27,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102063,JH,Marino Food Products,Marino,102063,Marino Round Star Orange 180g,,40,7.50%,57.50%,37,50.00%,20,17,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102064,JH,Marino Food Products,Marino,102064,Marino Round Star Chocolate 180g,,40,7.50%,57.50%,37,50.00%,20,17,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102065,JH,Marino Food Products,Marino,102065,Marino Twist Biscuits - Kalonji Seeds Sprinkled 186g,,27,20.00%,31.11%,21.6,11.11%,3,18.6,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102066,JH,Marino Food Products,Marino,102066,Marino Top 200g,,27,20.00%,31.11%,21.6,11.11%,3,18.6,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102071,JH,Marino Food Products,Marino,102071,Marino Premium Elaichi Rusk 1kg,,240,7.50%,57.50%,222,50.00%,120,102,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102072,JH,Marino Food Products,Marino,102072,Marino Premium Elaichi Rusk 250g,,50,20.00%,42.00%,40,22.00%,11,29,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH83765,JH,Hell Energy,Hell,83765,Hell Strong Watermelon Energy Drink 250ml,,60,22.00%,27.00%,46.8,5.00%,3,43.8,ON Invoice,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH101707,JH,Hell Energy,Hell,101707,Hell Energy Apple 250ml Pack of 1,,60,22.00%,27.00%,46.8,5.00%,3,43.8,ON Invoice,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH68115,JH,Hell Energy,Hell,68115,Hell Classic Energy Drink 250ml Can,,60,22.00%,27.00%,46.8,5.00%,3,43.8,ON Invoice,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH4837,JH,United Biscuits,Mcvities,4837,Mcvities Digestive Whole Wheat Biscuits | 959.1g |,,199,18%,45.33%,163.18,27.33%,54.39,108.79,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH10539,JH,United Biscuits,Mcvities,10539,McVities Digestive Biscuits 100g,,25,18%,26.20%,20.5,8.20%,2.05,18.45,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH9635,JH,United Biscuits,Mcvities,9635,McVitie's Wheat Digestive Biscuit | 400g | Pack of 1,,81,18%,38.50%,66.42,20.50%,16.61,49.82,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH94460,JH,United Biscuits,Mcvities,94460,Mcvities Hobnobs Choco Chips Trans Fat Free Cookies 75 g,,35,18%,45.06%,28.7,27.06%,9.47,19.23,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH100460,JH,United Biscuits,Mcvities,100460,Mcvities Tasties Cashew Almond Biscuits 560g,,171,18%,45.06%,140.22,27.06%,46.27,93.95,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH46762,JH,United Biscuits,Mcvities,46762,McVities Digestive Biscuits 200g,,60,18%,59.00%,49.2,41.00%,24.6,24.6,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH70035,JH,United Biscuits,Mcvities,70035,Mcvities Bourbon Delight Sandwich Biscuits 100g,,35,18%,59.00%,28.7,41.00%,14.35,14.35,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH100458,JH,United Biscuits,Mcvities,100458,Mcvities Tasties Butter Jeera Biscuits 464g,,160,18%,59.00%,131.2,41.00%,65.6,65.6,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH100459,JH,United Biscuits,Mcvities,100459,McVitie’s Tasties Coconut Biscuits | 528g | Pack of 1,,170,18%,59.00%,139.4,41.00%,69.7,69.7,ON Invoice,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH92262,JH,Bambino Agro Industries,Bambino,92262,Bambino All Season Premium Durum Wheat Pasta - Penne 400gm,,115,22%,66.77%,89.7,44.77%,51.49,38.21,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH91842,JH,Bambino Agro Industries,Bambino,91842,Bambino All Season Premium Durum Wheat Pasta - Spirali 400gm,,115,22%,66.77%,89.7,44.77%,51.49,38.21,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH100013,JH,Bambino Agro Industries,Bambino,100013,"Bambino Rosetta Spaghetti - 100% Durum Wheat Semolina, 500g",,189,22%,61.00%,147.42,39.00%,73.71,73.71,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH103108,JH,Bambino Agro Industries,Bambino,103108,Bambino Instant Kheer Mix 180G- Pouch,,84,22%,61.00%,65.52,39.00%,32.76,32.76,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH13088,JH,Bambino Agro Industries,Bambino,13088,Bambino Badam Soan Papdi 200g,,100,22%,61.00%,78,39.00%,39,39,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH75512,JH,Bambino Agro Industries,Bambino,75512,Bambino Daily Pasta - Penne 500g,,140,22%,61.00%,109.2,39.00%,54.6,54.6,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH89351,JH,Bambino Agro Industries,Bambino,89351,Bambino Daily Pasta - Spirali 500g,,140,22%,61.00%,109.2,39.00%,54.6,54.6,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH87531,JH,Bambino Agro Industries,Bambino,87531,Bambino Goldden Shinee Elbow Pasta 875g,,99,22%,45.64%,77.22,23.64%,23.4,53.82,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH95309,JH,Bambino Agro Industries,Bambino,95309,Bambino Goldden Shinee Penne Pasta 875g,,99,22%,40.73%,77.22,18.73%,18.54,58.68,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH95310,JH,Bambino Agro Industries,Bambino,95310,Bambino Goldden Shinee Spirali Pasta 875gm,,99,22%,45.64%,77.22,23.64%,23.4,53.82,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH103112,JH,Bambino Agro Industries,Bambino,103112,Bambino Goldden Shinee Suji Vermicelli 875 gm,,99,22%,45.64%,77.22,23.64%,23.4,53.82,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH103113,JH,Bambino Agro Industries,Bambino,103113,Bambino Goldden Shine Roasted Vermicelli 1 kg,,160,22%,53.20%,124.8,31.20%,49.92,74.88,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH26557,JH,Bambino Agro Industries,Bambino,26557,Bambino Gulab Jamun Mix 160gm Pouch,,129,22%,61.00%,100.62,39.00%,50.31,50.31,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH75815,JH,Bambino Agro Industries,Bambino,75815,Bambino Hot'N'Sour Soup -40G,,53,22%,61.00%,41.34,39.00%,20.67,20.67,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH94300,JH,Bambino Agro Industries,Bambino,94300,Bambino Mushroom Soup-45G,,53,22%,61.00%,41.34,39.00%,20.67,20.67,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH75816,JH,Bambino Agro Industries,Bambino,75816,Bambino Mixed Veg Soup-45G,,53,22%,61.00%,41.34,39.00%,20.67,20.67,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH94301,JH,Bambino Agro Industries,Bambino,94301,Bambino Sweet Corn Veg Soup -45G,,53,22%,61.00%,41.34,39.00%,20.67,20.67,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH94302,JH,Bambino Agro Industries,Bambino,94302,Bambino Tomato Soup Powder 50 g,,53,22%,61.00%,41.34,39.00%,20.67,20.67,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104900,JH,Ceylon Beverage International (Pvt) Ltd.,Campa,104900,Campa Energy Zero Sugar 330 ml,,50,20.00%,29.40%,40,9.40%,4.7,35.3,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104901,JH,Ceylon Beverage International (Pvt) Ltd.,Campa,104901,Campa Energy Gold Boost 330 ml,,50,20.00%,29.40%,40,9.40%,4.7,35.3,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
