State,Item Code,Item Name,Category,Sub-Category,Leaf Category,Brand,Product Type,Marketd By,Master Catgory
CG,8305,Dabur Red Toothpaste | 200g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Dabur Red,Toothpaste,Dabur India Limited,FMCGNF
CG,4765,Himalaya Herbals Complete Care Toothpaste 150g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Himalaya,Toothpaste,The Himalaya Drug Company,FMCGNF
CG,5005,Patanjali Dant Kanti Medicated Toothpaste 100g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Patanjali,Toothpaste,Patanjali Ayurved,FMCGNF
CG,5013,Patanjali Dant Kanti Natural Toothpaste - 200g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Patanjali,Toothpaste,Patanjali Ayurved,FMCGNF
CG,11947,Patanjali Dant Kanti Natural Toothpaste | 100g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Patanjali,Toothpaste,Patanjali Ayurved,FMCGNF
CG,33011,Closeup Everfresh Triple Fresh Formula Toothpaste | 150g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Close Up,Toothpaste,HUL,FMCGNF
CG,67616,Colgate Max Fresh Toothpaste 81g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Colgate,Toothpaste,Colgate Palmolive,FMCGNF
CG,1353,Colgate Maxfresh Red 150g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Colgate,Toothpaste,Colgate Palmolive,FMCGNF
CG,1346,Colgate Active Salt Toothpaste 100g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Colgate,Toothpaste,Colgate Palmolive,FMCGNF
CG,1362,Colgate Cibaca Toothpaste 175g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Colgate,Toothpaste,Colgate Palmolive,FMCGNF
CG,1363,Colgate Dental Cream Strong Teeth Toothpaste | 200g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Colgate,Toothpaste,Colgate Palmolive,FMCGNF
CG,11272,Colgate Strong Teeth Toothpaste (Free 15% Extra) 100g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Colgate,Toothpaste,Colgate Palmolive,FMCGNF
CG,1355,Colgate Strong Teeth Toothpaste 36g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Colgate,Toothpaste,Colgate Palmolive,FMCGNF
CG,5024,Sensodyne Repair & Protect Toothpaste | 100g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Sensodyne,Toothpaste,GSK,FMCGNF
CG,5026,Sensodyne Toothpaste Fresh Gel | 150g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Sensodyne,Toothpaste,GSK,FMCGNF
CG,5028,Sensodyne Toothpaste Fresh Gel | 75g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Sensodyne,Toothpaste,GSK,FMCGNF
CG,5030,Sensodyne Toothpaste Fresh Mint 75g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Sensodyne,Toothpaste,GSK,FMCGNF
CG,10824,Colgate Gentle Sensitive Ultra Soft Pack Of 4 Pcs,Personal Care,Oral Care,Tooth Brush,Colgate,Toothbrush,Colgate Palmolive,FMCGNF
CG,10819,Colgate Super Flexi Gentle Toothbrush 1N,Personal Care,Oral Care,Tooth Brush,Colgate,Toothbrush,Colgate Palmolive,FMCGNF
CG,68281,Oral B Sensitive Care Extra Soft Toothbrush | 5N | Pack of 1,Personal Care,Oral Care,Tooth Brush,Oral B,Toothbrush,Procter & Gamble,FMCGNF
CG,23327,Sensodyne Daily Care Toothbrush 1N,Personal Care,Oral Care,Tooth Brush,Sensodyne,Toothbrush,GSK,FMCGNF
CG,23525,Sensodyne Sensitive Soft | B2G1 Free | Pack of 1,Personal Care,Oral Care,Tooth Brush,Sensodyne,Toothbrush,GSK,FMCGNF
CG,23407,Sensodyne Sensitive Toothbrush 1N,Personal Care,Oral Care,Tooth Brush,Sensodyne,Toothbrush,GSK,FMCGNF
CG,1468,Dabur Red Toothpaste 100g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Dabur Red,Toothpaste,Dabur India Limited,FMCGNF
CG,5023,Sensodyne Rapid Relief Toothpaste 80g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Sensodyne,Toothpaste,GSK,FMCGNF
CG,3514,Boroline Antiseptic Ayurvedic Cream 20g,Health & Wellness,Home Medicines,Antiseptic Cream & Liquid,Boroline,Antiseptic Cream,G D Pharmaceuticals,FMCGNF
CG,3497,Himani Antiseptic Cream Boro Plus 19ml,Health & Wellness,Home Medicines,Antiseptic Cream & Liquid,Boro Plus,Antiseptic Cream,Emami Ltd,FMCGNF
CG,1503,Dettol Antiseptic Liquid 125ml,Health & Wellness,Home Medicines,Antiseptic Cream & Liquid,Dettol,Antiseptic Liquid,Reckitt Benckiser,FMCGNF
CG,4089,Dettol Antiseptic Liquid 550ml | Pack of 1,Health & Wellness,Home Medicines,Antiseptic Cream & Liquid,Dettol,Antiseptic Liquid,Reckitt Benckiser,FMCGNF
CG,3373,Vaseline Skin Protecting Jelly - 40g,Personal Care,Makeup & Cosmetics,Lip Care,Vaseline,Lip Balm,HUL,FMCGNF
CG,3585,Himalaya Lip Balm 10g,Personal Care,Makeup & Cosmetics,Lip Care,Himalaya,Lip Balm,The Himalaya Drug Company,FMCGNF
CG,23979,Vaseline Rosy Lips Care 10g,Personal Care,Makeup & Cosmetics,Lip Care,Vaseline,Lip Balm,HUL,FMCGNF
CG,10665,Dettol Original Liquid Hand Wash | 650ml | Pack of 1,Personal Care,Hand Cleaning Essentials,Liquid Handwash,Dettol,Hand Wash,Reckitt Benckiser,FMCGNF
CG,12261,Dettol Original Liquid Handwash 200ml,Personal Care,Hand Cleaning Essentials,Liquid Handwash,Dettol,Hand Wash,Reckitt Benckiser,FMCGNF
CG,10666,Dettol Skincare Liquid Hand Wash | 675ml | Pack of 1,Personal Care,Hand Cleaning Essentials,Liquid Handwash,Dettol,Hand Wash,Reckitt Benckiser,FMCGNF
CG,14452,Santoor Classic Gentle Hand Wash 650ml,Personal Care,Hand Cleaning Essentials,Liquid Handwash,Santoor,Hand Wash,Wipro Enterprises,FMCGNF
CG,4202,Santoor Hand Wash 200ml (1+1) | Pack of 1,Personal Care,Hand Cleaning Essentials,Liquid Handwash,Santoor,Hand Wash,Wipro Enterprises,FMCGNF
CG,78135,Dettol Powder to Liqud Handwash Refill 8g,Personal Care,Hand Cleaning Essentials,Liquid Handwash,Dettol,Hand Wash,Reckitt Benckiser,FMCGNF
CG,10177,Godrej Magic Power Neem And Aloevera Handwash Refill 9g,Personal Care,Hand Cleaning Essentials,Liquid Handwash,Godrej,Hand Wash,Godrej Consumer Products,FMCGNF
CG,10070,Johnsons Cotton Buds | 75 Stems / 150 Swabs | Pack of 1,Personal Care,Cottons,Cotton Buds,Johnson's,Baby Buds,Johnson & Johnson,FMCGNF
CG,10065,Vicks Vapo Rub 10ml,Health & Wellness,Cough & Cold Relief,Cold Balm,Vicks,Cold Balm,Procter & Gamble,FMCGNF
CG,4315,Vim Bar Best Ever Tub | 480g| Pack of 1,Cleaning & Household Needs,Dish Washing,Dishwash Bars,Vim,Dishwash Bar,HUL,FMCGNF
CG,8582,Vim Dishwash Bar | 110 g + 20 g Free | Pack of 1,Cleaning & Household Needs,Dish Washing,Dishwash Bars,Vim,Dishwash Bar,HUL,FMCGNF
CG,8583,Vim Dishwash Bar With Power of Lemons | 60g | Pack of 1,Cleaning & Household Needs,Dish Washing,Dishwash Bars,Vim,Dishwash Bar,HUL,FMCGNF
CG,14426,Vim Dishwash Liquid Gel Lemon Refill 500ml,Cleaning & Household Needs,Dish Washing,Dishwash Liquid & Gel,Vim,Dishwash Liquid,HUL,FMCGNF
CG,13047,Vim Dishwasher Liquid Bottle 500ml,Cleaning & Household Needs,Dish Washing,Dishwash Liquid & Gel,Vim,Dishwash Liquid,HUL,FMCGNF
CG,11997,Vim Drop Dish Wash Liquid 130ml,Cleaning & Household Needs,Dish Washing,Dishwash Liquid & Gel,Vim,Dishwash Liquid,HUL,FMCGNF
CG,8580,Vim Liquid Dish Washing Gel | 250ml | Pack of 1,Cleaning & Household Needs,Dish Washing,Dishwash Liquid & Gel,Vim,Dishwash Liquid,HUL,FMCGNF
CG,4261,Pitambari Copper & Brass Cleaner | 200g | Pack of 1,Cleaning & Household Needs,Dish Washing,Dishwash Powder,Pitambari,Dishwash Powder,Pitambari Products,FMCGNF
CG,8348,Vim Lemon Dishwash Bar 300g,Cleaning & Household Needs,Dish Washing,Dishwash Bars,Vim,Dishwash Bar,HUL,FMCGNF
CG,8090,Colin House Cleaner 250ml,Cleaning & Household Needs,Disinfectant & Cleaners,Multipurpose Cleaner,Colin,Multipurpose Cleaner,Reckitt Benckiser,FMCGNF
CG,77772,Colin Sparkling Shine Glass & Multi-Surface Cleaner | 500ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Multipurpose Cleaner,Colin,Multipurpose Cleaner,Reckitt Benckiser,FMCGNF
CG,75390,Harpic Drain Xpert Powder | 50g | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Drain Cleaners,Harpic,Drain Cleaner,Reckitt Benckiser,FMCGNF
CG,8064,Harpic Flushmatic Aqua Marine 100g,Cleaning & Household Needs,Disinfectant & Cleaners,Toilet Cleaner,Harpic,Toilet Cleaning Tablet,Reckitt Benckiser,FMCGNF
CG,11207,Harpic Lemon Bathroom Cleaner | 500ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Bathroom Cleaners,Harpic,Bathroom Cleaner,Reckitt Benckiser,FMCGNF
CG,8063,Harpic Power Plus 10X Max Toilet Cleaner | 900ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Toilet Cleaner,Harpic,Toilet Cleaner,Reckitt Benckiser,FMCGNF
CG,8328,Harpic Power Plus Original Toilet Cleaner | 500ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Toilet Cleaner,Harpic,Toilet Cleaner,Reckitt Benckiser,FMCGNF
CG,8082,Harpic Power Plus Original Toilet Cleaner 200ml,Cleaning & Household Needs,Disinfectant & Cleaners,Toilet Cleaner,Harpic,Toilet Cleaner,Reckitt Benckiser,FMCGNF
CG,4251,Lizol Citrus Surface Cleaner | 500ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Floor & Surface Cleaners,Lizol,Floor Cleaner,Reckitt Benckiser,FMCGNF
CG,4248,Lizol Citrus Surface Cleaner | 975ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Floor & Surface Cleaners,Lizol,Floor Cleaner,Reckitt Benckiser,FMCGNF
CG,4247,Lizol Floral All In 1 Disinfectant Surface Cleaner | 500ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Floor & Surface Cleaners,Lizol,Floor Cleaner,Reckitt Benckiser,FMCGNF
CG,4253,Nimyle Floor Cleaner Citro | 890ml | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Floor & Surface Cleaners,Nimyle,Floor Cleaner,ITC Ltd,FMCGNF
CG,8091,Patanjali Gonyle Floor Cleaner | 1 L | Pack of 1,Cleaning & Household Needs,Disinfectant & Cleaners,Floor & Surface Cleaners,Patanjali,Floor Cleaner,Patanjali Ayurved,FMCGNF
CG,70507,Rin Detergent Bar | 4 x 250g | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Bars,Rin,Detergent Bar,HUL,FMCGNF
CG,840,Active Wheel 2in1 Detergent Powder 500g,Cleaning & Household Needs,Laundry Care,Detergent Powder,Active Wheel,Detergent Powder,HUL,FMCGNF
CG,4198,Rin Detergent Bar 145g,Cleaning & Household Needs,Laundry Care,Detergent Bars,Rin,Detergent Bar,HUL,FMCGNF
CG,9954,Surf Excel Big Bar 150g,Cleaning & Household Needs,Laundry Care,Detergent Bars,Surf Excel,Detergent Bar,HUL,FMCGNF
CG,9953,Surf Excel Big Bar 250g,Cleaning & Household Needs,Laundry Care,Detergent Bars,Surf Excel,Detergent Bar,HUL,FMCGNF
CG,15846,Surf Excel Detergent Bar | 200g x 4 | Pack of 4,Cleaning & Household Needs,Laundry Care,Detergent Bars,Surf Excel,Detergent Bar,HUL,FMCGNF
CG,4760,Surf Excel Stain Eraser Detergent Bar 80g,Cleaning & Household Needs,Laundry Care,Detergent Bars,Surf Excel,Detergent Bar,HUL,FMCGNF
CG,838,Active Wheel 2 in 1 Clean & Fresh Detergent Powder | 1 Kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Active Wheel,Detergent Powder,HUL,FMCGNF
CG,8087,Ariel Perfect Wash Blue Detergent Powder 1Kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Ariel,Detergent Powder,Procter & Gamble,FMCGNF
CG,4267,Revive Liquid Stiffener 200g,Cleaning & Household Needs,Laundry Care,Fabric Conditioner & Whitener,Revive,Fabric Stiffener liquid,Marico limited,FMCGNF
CG,10588,Ghadi Detergent Powder | 1 Kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Ghadi,Detergent Powder,RSPL Group,FMCGNF
CG,22682,Ghadi Detergent Powder | 3kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Ghadi,Detergent Powder,RSPL Group,FMCGNF
CG,7997,Patanjali Herbal Wash Detergent Powder - 900g,Cleaning & Household Needs,Laundry Care,Detergent Powder,Patanjali,Detergent Powder,Patanjali Ayurved,FMCGNF
CG,4286,Surf Excel Easy Wash Detergent Powder | 1 Kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Surf Excel,Detergent Powder,HUL,FMCGNF
CG,5185,Surf Excel Easy Wash Detergent Powder | 3kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Surf Excel,Detergent Powder,HUL,FMCGNF
CG,8080,Surf Excel Easy Wash Detergent Powder | 500g | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Surf Excel,Detergent Powder,HUL,FMCGNF
CG,8097,Surf Excel Easy Wash Detergent Powder 70g,Cleaning & Household Needs,Laundry Care,Detergent Powder,Surf Excel,Detergent Powder,HUL,FMCGNF
CG,17864,Tide Double Power Jasmine & Rose 1Kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Tide,Detergent Powder,Procter & Gamble,FMCGNF
CG,8066,Tide Fresh & Clean Detergent Powder 1 Kg,Cleaning & Household Needs,Laundry Care,Detergent Powder,Tide,Detergent Powder,Procter & Gamble,FMCGNF
CG,10716,Tide Naturals Lemon and Chandan | 1 Kg | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Powder,Tide,Detergent Powder,Procter & Gamble,FMCGNF
CG,1368,Comfort Fabric Conditioner Morning Fresh | 210ml | Pack of 1,Cleaning & Household Needs,Laundry Care,Fabric Conditioner & Whitener,Comfort,Fabric Conditioner,HUL,FMCGNF
CG,12872,Comfort Morning Fresh (Blue) Fabric Conditioner | 860ml | Pack of 1,Cleaning & Household Needs,Laundry Care,Fabric Conditioner & Whitener,Comfort,Fabric Conditioner,HUL,FMCGNF
CG,9952,Rin Fabric Whitener | 500ml | Pack of 1,Cleaning & Household Needs,Laundry Care,Fabric Conditioner & Whitener,Rin,Fabric Whitener,HUL,FMCGNF
CG,8347,Ujala Supreme | 250ml | Pack of 1,Cleaning & Household Needs,Laundry Care,Fabric Conditioner & Whitener,Ujala,Fabric Whitener,Jyothy Labs,FMCGNF
CG,42940,Godrej Ezee Liquid Detergent | 470 ml | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Liquid,Godrej,Liquid Detergent,Godrej Consumer Products,FMCGNF
CG,98416,Godrej Fab Liquid Detergent Refill Pouch For Machine & Hand Wash | 950ml | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Liquid,Godrej,Liquid Detergent,Godrej Consumer Products,FMCGNF
CG,35727,Surf Excel Matic Front Load Liquid Detergent Pouch | 2L | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Liquid,Surf Excel,Liquid Detergent,HUL,FMCGNF
CG,30265,Surf Excel Matic Top Load Liquid Detergent Pouch | 2L | Pack of 1,Cleaning & Household Needs,Laundry Care,Detergent Liquid,Surf Excel,Liquid Detergent,HUL,FMCGNF
CG,8299,Aer power Pocket Floral Delight - 10g,Cleaning & Household Needs,Fresheners,Air Fresheners,Godrej Aer,Air Freshener,Godrej Consumer Products,FMCGNF
CG,1489,Denver Black Code Body Spray 150ml,Personal Care,Fragrances,Deodorants,Denver,Men's Deodorant,Vanesa Care Pvt Ltd,FMCGNF
CG,1492,Denver Hamilton Deodorant 150ml | Pack of 1,Personal Care,Fragrances,Deodorants,Denver,Men's Deodorant,Vanesa Care Pvt Ltd,FMCGNF
CG,1497,Denver Imperial Deodorant Spray For Men 150ml | Pack of 1,Personal Care,Fragrances,Deodorants,Denver,Men's Deodorant,Vanesa Care Pvt Ltd,FMCGNF
CG,1602,Godrej Aer Pocket Air Freshner Bright Tangy 10g,Cleaning & Household Needs,Fresheners,Air Fresheners,Godrej Aer,Air Freshener,Godrej Consumer Products,FMCGNF
CG,3986,Godrej Aer Power Pocket Blossom 10g,Cleaning & Household Needs,Fresheners,Air Fresheners,Godrej Aer,Air Freshener,Godrej Consumer Products,FMCGNF
CG,1606,Godrej Aer Room Freshener Fresh Lush Green - 220ml,Cleaning & Household Needs,Fresheners,Air Fresheners,Godrej Aer,Air Freshener,Godrej Consumer Products,FMCGNF
CG,1607,Godrej Aer Room Freshener Rose Blossom | 200ml | Pack of 1,Cleaning & Household Needs,Fresheners,Air Fresheners,Godrej,Air Freshener,Godrej Consumer Products,FMCGNF
CG,8297,Godrej Aer Spray Lavender Bloom Room Freshener | 200ml | Pack of 1,Cleaning & Household Needs,Fresheners,Air Fresheners,Godrej,Air Freshener,Godrej Consumer Products,FMCGNF
CG,3993,Godrej Lavender Bloom Power Pocket Aer | 10g | Pack of 1,Cleaning & Household Needs,Fresheners,Air Fresheners,Godrej Aer,Air Freshener,Godrej Consumer Products,FMCGNF
CG,14421,Nivea Pearl & Beauty Radiance White Pearl Deodorant Roll On | 25ml | Pack of 1,Personal Care,Fragrances,Roll On,Nivea,Womens Roll On,Nivea India Pvt. Ltd.,FMCGNF
CG,12451,Odonil Air Freshener Jasmine Mint 48 g,Cleaning & Household Needs,Fresheners,Air Fresheners,Odonil,Air Freshener,Dabur India Limited,FMCGNF
CG,74090,Odonil Air Freshener Lavendar Meadows 72g,Cleaning & Household Needs,Fresheners,Air Fresheners,Odonil,Air Freshener,Dabur India Limited,FMCGNF
CG,29164,Odonil Assorted Air Freshener | 192g | Pack of 4,Cleaning & Household Needs,Fresheners,Air Fresheners,Odonil,Air Freshener,Dabur India Limited,FMCGNF
CG,10702,Odonil Lavender Air Freshner 48g,Cleaning & Household Needs,Fresheners,Air Fresheners,Odonil,Air Freshener,Dabur India Limited,FMCGNF
CG,13107,Himalaya Aloe Vera Face Gel 100ml,Personal Care,Face & Skin Care,Face Cream & Gel,Himalaya,Face Gel,The Himalaya Drug Company,FMCGNF
CG,2983,Patanjali Soundarya Aloe Vera Gel 150ml,Personal Care,Face & Skin Care,Face Cream & Gel,Patanjali,Face Gel,Patanjali Ayurved,FMCGNF
CG,3608,Joy Honey & Almond Body Lotion | 300ml | Pack of 1,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",Joy,Body Lotion,RSH Global Pvt Ltd,FMCGNF
CG,4310,Vaseline Intensive Care Deep Moisture Body Lotion | 85ml | Pack of 1,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",Vaseline,Body Lotion,HUL,FMCGNF
CG,12824,Vaseline Intensive Care Deep Restore With Pure Oat Extract | 400ml | Pack of 1,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",Vaseline,Body Lotion,HUL,FMCGNF
CG,3537,Fem Fairness Naturals Gold Bleach 24g,Personal Care,Face & Skin Care,Bleach Creams,Fem,Bleach Cream,Dabur India Limited,FMCGNF
CG,72289,Glow & Lovely Natural Glow Face Cream Ayurvedic Care+ 50g,Personal Care,Face & Skin Care,Face Cream & Gel,Glow & Lovely,Face Cream,HUL,FMCGNF
CG,11588,Garnier Men Turbo Bright Anti Pollution Face Wash 50g,Personal Care,Face & Skin Care,Face Wash & Cleanser,Garnier Men,Mens Face Wash,L'Oreal India Pvt. Ltd.,FMCGNF
CG,83208,Lakme Peach Milk Cream Moisturiser | 100g | Pack of 1,Personal Care,Face & Skin Care,Face Cream & Gel,Lakme,Face Cream,HUL,FMCGNF
CG,79399,Lakme Peach Milk 24 Hour Moisture Lock Non Sticky Soft Creme 50g,Personal Care,Face & Skin Care,Face Cream & Gel,Lakme,Face Cream,HUL,FMCGNF
CG,3673,Nivea Creme 60ml,Personal Care,Face & Skin Care,Face Cream & Gel,Nivea,Face Cream,Nivea India Pvt. Ltd.,FMCGNF
CG,3684,Nivea Soft Light Moisture | 100ml | Pack of 1,Personal Care,Face & Skin Care,Face Cream & Gel,Nivea,Face Cream,Nivea India Pvt. Ltd.,FMCGNF
CG,87576,Pond's Bright Beauty Serum Cream | 24 g | Pack of 1,Personal Care,Face & Skin Care,Face Cream & Gel,Pond's,Face Cream,HUL,FMCGNF
CG,67638,Ponds Super Light Gel Hydrated Glow 50ml | Pack of 1,Personal Care,Face & Skin Care,Face Cream & Gel,Pond's,Face Cream,HUL,FMCGNF
CG,8620,White Tone Soft & Smooth Face Cream 50g,Personal Care,Face & Skin Care,Face Cream & Gel,White Tone,Face Cream,Vini Cosmetics Pvt. Ltd.,FMCGNF
CG,8619,White Tone Soft And Smooth Face Cream 25g,Personal Care,Face & Skin Care,Face Cream & Gel,White Tone,Face Cream,Vini Cosmetics Pvt. Ltd.,FMCGNF
CG,4704,Everyuth Naturals Walnut Scrub | 50g | Pack of 1,Personal Care,Face & Skin Care,Scrub & Exfoliators,EverYuth,Face Scrub,Zydus Wellness Products Ltd,FMCGNF
CG,1326,Clean & Clear Foaming Face Wash | 100ml | Pack of 1,Personal Care,Face & Skin Care,Face Wash & Cleanser,Clean & Clear,Face Wash,Johnson & Johnson,FMCGNF
CG,1327,Clean & Clear Foaming Face Wash 50ml | Pack of 1,Personal Care,Face & Skin Care,Face Wash & Cleanser,Clean & Clear,Face Wash,Johnson & Johnson,FMCGNF
CG,85252,Garnier Bright Complete Vitamin C Foam Face Wash 50g,Personal Care,Face & Skin Care,Face Wash & Cleanser,Garnier,Face Wash,L'Oreal India Pvt. Ltd.,FMCGNF
CG,4714,Garnier Men Acno Fight Face Wash 50g,Personal Care,Face & Skin Care,Face Wash & Cleanser,Garnier Men,Mens Face Wash,L'Oreal India Pvt. Ltd.,FMCGNF
CG,4724,Himalaya Face Wash Purifying Neem Tube 50ml,Personal Care,Face & Skin Care,Face Wash & Cleanser,Himalaya,Face Wash,The Himalaya Drug Company,FMCGNF
CG,4734,Himalaya Purifying Neem Face Wash Tube - 150ml,Personal Care,Face & Skin Care,Face Wash & Cleanser,Himalaya,Face Wash,The Himalaya Drug Company,FMCGNF
CG,96345,Joy Skin Fruits Spots & Tan Clear Face Wash | 100ml | Buy 1 Get 1 Free,Personal Care,Face & Skin Care,Face Wash & Cleanser,Joy,Face Wash,RSH Global Pvt Ltd,FMCGNF
CG,4756,Patanjali Saundarya Face Wash | 60 g | Pack of 1,Personal Care,Face & Skin Care,Face Wash & Cleanser,Patanjali,Face Wash,Patanjali Ayurved,FMCGNF
CG,33003,Ponds Bright Beauty Vitamin B3 Face Wash 50g,Personal Care,Face & Skin Care,Face Wash & Cleanser,Pond's,Face Wash,HUL,FMCGNF
CG,10401,Ponds Bright Miracle Detox Facewash 50g,Personal Care,Face & Skin Care,Face Wash & Cleanser,Pond's,Face Wash,HUL,FMCGNF
CG,67777,Ponds Pure Detox Anti-Pollution Purity Face Wash 100g,Personal Care,Face & Skin Care,Face Wash & Cleanser,Pond's,Face Wash,HUL,FMCGNF
CG,4134,Himalaya Purifying Neem Facial Wipes 10N,Personal Care,Face & Skin Care,"Facial Kit, Mask & Wipes",Himalaya,Facial Wipes,The Himalaya Drug Company,FMCGNF
CG,1439,Dabur Gulabari Face Freshener 100ml,Personal Care,Face & Skin Care,"Face Serum,Toner & Rose Water",Dabur Gulabari,Rose Water,Dabur India Limited,FMCGNF
CG,4179,Ponds Cold Cream | 55ml | Pack of 1,Personal Care,Face & Skin Care,Face Cream & Gel,Pond's,Cold Cream,HUL,FMCGNF
CG,8400,Dabur Gulabari Premium Rose Water 120ml,Personal Care,Face & Skin Care,"Face Serum,Toner & Rose Water",Dabur Gulabari,Rose Water,Dabur India Limited,FMCGNF
CG,43535,Joy Sun Screen Body Lotion 300ml,Personal Care,Face & Skin Care,Sunscreen,Joy,Sunscreen,RSH Global Pvt Ltd,FMCGNF
CG,29491,Lakme Peach Milk SPF 30 Moisturiser 60ml,Personal Care,Face & Skin Care,Sunscreen,Lakme,Sunscreen,HUL,FMCGNF
CG,34717,Ponds Super Light Gel | 25ml | Pack of 1,Personal Care,Face & Skin Care,Face Cream & Gel,Pond's,Face Cream,HUL,FMCGNF
CG,14755,Lotus Herbals Safe Sun 3in1 Matte Look Daily Sun Block Cream SPF 40 50g,Personal Care,Face & Skin Care,Sunscreen,Lotus,Sunscreen,Lotus Herbals,FMCGNF
CG,3712,Vicco Turmeric Skin Cream 30g,Personal Care,Face & Skin Care,Face Cream & Gel,Vicco,Face Cream,Vicco Laboratories,FMCGNF
CG,18175,Navratna Cool Talc Active Deo 400g,Personal Care,Face & Skin Care,Talcum Powder,Navratna,Talcum Powder,Emami Ltd,FMCGNF
CG,3689,Nycil Germ Expert Cool Herbal 150g + Nycil Cool Herbal 50g Free,Personal Care,Face & Skin Care,Talcum Powder,Nycil,Talcum Powder,Zydus Wellness Products Ltd,FMCGNF
